,Email Address,Website,Newsletter,Tasting,Call,Visits,Customer_Segment,Wealth Range Estimate,Status,Date,CS_Index,Marketing,new_column,Tasting Per Visit,Wealth Label,Casual Visitor,High Roller,Luxury Estate,Wine Enthusiast
2912,bell6@me.com,282.71,0.0,0.0,0.0,0.0,Wine Enthusiast,$100-200k,1,5/25/20 17:42,4.0,Email,1,,0,0,0,0,1
2913,harveyw@yahoo.com,0.0,0.0,206.12,0.0,2.0,Casual Visitor,$100-200k,1,5/25/20 18:24,1.0,Email,1,103.06,0,1,0,0,0
2914,wmoon8@comcast.net,0.0,229.17,0.0,0.0,0.0,Luxury Estate,$400-800k,1,5/25/20 18:28,3.0,Concierge,1,,3,0,0,1,0
2915,rhoffman7@att.net,0.0,67.14,0.0,0.0,0.0,Luxury Estate,$400-800k,1,5/25/20 18:40,3.0,Concierge,1,,3,0,0,1,0
2916,jamd36@verizon.net,0.0,0.0,478.96,0.0,3.0,Casual Visitor,$400-800k,1,5/25/20 18:42,1.0,Email,1,159.65,3,1,0,0,0
2917,coffey5@cox.net,0.0,120.46,597.24,0.0,4.0,Casual Visitor,$400-800k,1,5/25/20 20:43,1.0,Email,1,149.31,3,1,0,0,0
2918,lewis5@msn.com,0.0,0.0,135.54,0.0,2.0,Casual Visitor,$100-200k,1,5/26/20 1:05,1.0,Email,1,67.77,0,1,0,0,0
2919,rconley@yahoo.com,0.0,0.0,131.26,0.0,2.0,Casual Visitor,$200-400k,1,5/26/20 4:56,1.0,Email,1,65.63,2,1,0,0,0
2920,holt4@juno.com,0.0,0.0,0.0,664.34,0.0,High Roller,$400-800k,1,5/26/20 6:04,2.0,Concierge,1,,3,0,1,0,0
2921,torres1@comcast.net,0.0,0.0,110.63,0.0,1.0,Casual Visitor,$100-200k,1,5/26/20 6:14,1.0,Email,1,110.63,0,1,0,0,0
2922,choward@hotmail.com,0.0,165.58,0.0,0.0,0.0,Luxury Estate,$400-800k,1,5/26/20 7:28,3.0,Concierge,1,,3,0,0,1,0
2923,kvincent@cox.net,263.22,59.1,57.56,0.0,1.0,Wine Enthusiast,$200-400k,1,5/26/20 7:28,4.0,Email,1,57.56,2,0,0,0,1
2924,b.romero@aol.com,0.0,0.0,70.19,0.0,2.0,Casual Visitor,$200-400k,1,5/26/20 7:52,1.0,Email,1,35.1,2,1,0,0,0
2925,dgreen@comcast.net,0.0,0.0,328.4,0.0,3.0,Casual Visitor,$200-400k,1,5/26/20 8:06,1.0,Email,1,109.47,2,1,0,0,0
2926,jvillanueva6@gmail.com,0.0,0.0,153.79,0.0,2.0,Casual Visitor,$100-200k,1,5/26/20 8:52,1.0,Email,1,76.9,0,1,0,0,0
2927,garj57@comcast.net,0.0,108.9,0.0,0.0,0.0,Luxury Estate,$400-800k,1,5/26/20 9:26,3.0,Concierge,1,,3,0,0,1,0
2928,rmcc35@att.net,0.0,0.0,73.38,0.0,2.0,Casual Visitor,$100-200k,1,5/26/20 10:15,1.0,Email,1,36.69,0,1,0,0,0
2929,lcuevas1@aol.com,0.0,0.0,546.82,0.0,3.0,Casual Visitor,$200-400k,1,5/26/20 10:52,1.0,Email,1,182.27,2,1,0,0,0
2930,bestrada9@earthlink.net,0.0,41.04,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,5/26/20 13:00,3.0,Concierge,1,,4,0,0,1,0
2931,cwilliams@msn.com,0.0,0.0,57.33,0.0,2.0,Casual Visitor,$100-200k,1,5/26/20 15:02,1.0,Email,1,28.66,0,1,0,0,0
2932,chernandez@cox.net,0.0,44.64,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,5/26/20 16:39,3.0,Concierge,1,,4,0,0,1,0
2933,hsmith8@yahoo.com,0.0,381.89,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,5/26/20 19:37,3.0,Concierge,1,,4,0,0,1,0
2934,sstrong7@sbcglobal.net,232.12,100.83,0.0,0.0,0.0,Wine Enthusiast,$200-400k,1,5/26/20 19:43,4.0,Email,1,,2,0,0,0,1
2935,smith6@facebook.com,0.0,0.0,136.49,0.0,3.0,Casual Visitor,$200-400k,1,5/26/20 22:26,1.0,Email,1,45.5,2,1,0,0,0
2936,mhoffman4@cox.net,526.13,0.0,0.0,0.0,0.0,Wine Enthusiast,$200-400k,1,5/26/20 22:32,4.0,Email,1,,2,0,0,0,1
2937,mgar25@mail.com,0.0,0.0,94.31,0.0,2.0,Casual Visitor,$200-400k,1,5/26/20 23:40,1.0,Email,1,47.16,2,1,0,0,0
2938,fullerj@yahoo.com,0.0,0.0,229.52,0.0,1.0,Wine Enthusiast,$100-200k,1,5/27/20 0:27,4.0,Email,1,229.52,0,0,0,0,1
2939,d.harmon@bellsouth.net,0.0,0.0,403.19,0.0,3.0,Casual Visitor,$200-400k,1,5/27/20 4:04,1.0,Email,1,134.4,2,1,0,0,0
2940,t.clayton@me.com,0.0,0.0,397.57,0.0,3.0,Casual Visitor,$200-400k,1,5/27/20 7:36,1.0,Email,1,132.52,2,1,0,0,0
2941,mayala@att.net,0.0,0.0,173.02,0.0,1.0,Casual Visitor,Below $100k,1,5/27/20 8:04,1.0,Email,1,173.02,6,1,0,0,0
2942,owens8@comcast.net,0.0,0.0,182.72,0.0,1.0,Casual Visitor,$100-200k,1,5/27/20 8:39,1.0,Email,1,182.72,0,1,0,0,0
2943,adams3@googlemail.com,0.0,0.0,140.53,0.0,1.0,Casual Visitor,Below $100k,1,5/27/20 9:11,1.0,Email,1,140.53,6,1,0,0,0
2944,gpope@comcast.net,0.0,0.0,50.82,0.0,2.0,Casual Visitor,$100-200k,1,5/27/20 9:43,1.0,Email,1,25.41,0,1,0,0,0
2945,j.carter@me.com,0.0,173.48,0.0,0.0,0.0,Luxury Estate,$400-800k,1,5/27/20 9:49,3.0,Concierge,1,,3,0,0,1,0
2946,moody8@att.net,0.0,0.0,375.11,0.0,3.0,Casual Visitor,$200-400k,1,5/27/20 11:02,1.0,Email,1,125.04,2,1,0,0,0
2947,jordan9@googlemail.com,0.0,105.76,457.43,0.0,4.0,Casual Visitor,$400-800k,1,5/27/20 11:15,1.0,Email,1,114.36,3,1,0,0,0
2948,sparksm@mac.com,0.0,0.0,496.39,0.0,4.0,Casual Visitor,$200-400k,1,5/27/20 14:13,1.0,Email,1,124.1,2,1,0,0,0
2949,harrisonr@gmx.com,0.0,0.0,0.0,222.38,0.0,High Roller,$400-800k,1,5/27/20 15:28,2.0,Concierge,1,,3,0,1,0,0
2950,bpatterson1@googlemail.com,0.0,0.0,108.12,0.0,1.0,Casual Visitor,Below $100k,1,5/27/20 19:22,1.0,Email,1,108.12,6,1,0,0,0
2951,dbro53@cox.net,0.0,0.0,299.73,0.0,2.0,Casual Visitor,$100-200k,1,5/27/20 20:49,1.0,Email,1,149.86,0,1,0,0,0
2952,phor51@juno.com,42.99,36.71,640.67,0.0,4.0,Casual Visitor,$400-800k,1,5/27/20 21:54,1.0,Email,1,160.17,3,1,0,0,0
2953,smith6@mail.com,0.0,0.0,70.98,0.0,2.0,Casual Visitor,$200-400k,1,5/27/20 22:26,1.0,Email,1,35.49,2,1,0,0,0
2954,lrose8@cox.net,281.88,0.0,194.01,0.0,1.0,Wine Enthusiast,$200-400k,1,5/27/20 23:57,4.0,Email,1,194.01,2,0,0,0,1
2955,ahudson7@google.com,0.0,0.0,187.48,0.0,1.0,Casual Visitor,$100-200k,1,5/28/20 1:43,1.0,Email,1,187.48,0,1,0,0,0
2956,pdal80@yahoo.com,212.92,1396.49,133.07,167.65,1.0,Luxury Estate,$400-800k,1,5/28/20 3:12,3.0,Concierge,1,133.07,3,0,0,1,0
2957,willisw@msn.com,0.0,0.0,154.32,0.0,1.0,Casual Visitor,$100-200k,1,5/28/20 5:49,1.0,Email,1,154.32,0,1,0,0,0
2958,cmathis2@hotmail.com,0.0,0.0,274.8,0.0,2.0,Casual Visitor,$100-200k,1,5/28/20 6:38,1.0,Email,1,137.4,0,1,0,0,0
2959,thompsonc@mail.com,0.0,96.18,0.0,0.0,0.0,Luxury Estate,$400-800k,1,5/28/20 7:33,3.0,Concierge,1,,3,0,0,1,0
2960,kmedina@mail.com,0.0,630.27,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,5/28/20 8:07,3.0,Concierge,1,,4,0,0,1,0
2961,a.rogers@live.com,0.0,0.0,258.51,0.0,2.0,Casual Visitor,$200-400k,1,5/28/20 8:50,1.0,Email,1,129.26,2,1,0,0,0
2962,j.williams@msn.com,0.0,0.0,206.3,0.0,1.0,Casual Visitor,$100-200k,1,5/28/20 8:56,1.0,Email,1,206.3,0,1,0,0,0
2963,wesb57@live.com,0.0,0.0,237.07,0.0,2.0,Casual Visitor,$100-200k,1,5/28/20 9:08,1.0,Email,1,118.54,0,1,0,0,0
2964,freyes6@sbcglobal.net,0.0,313.82,0.0,0.0,0.0,Luxury Estate,$400-800k,1,5/28/20 9:45,3.0,Concierge,1,,3,0,0,1,0
2965,kenw37@att.net,0.0,185.87,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,5/28/20 10:27,3.0,Concierge,1,,4,0,0,1,0
2966,mard73@juno.com,0.0,0.0,181.19,0.0,1.0,Casual Visitor,Below $100k,1,5/28/20 14:28,1.0,Email,1,181.19,6,1,0,0,0
2967,jcruz7@gmx.com,0.0,0.0,198.13,0.0,1.0,Casual Visitor,Below $100k,1,5/28/20 14:46,1.0,Email,1,198.13,6,1,0,0,0
2968,krus3@google.com,0.0,47.91,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,5/28/20 15:39,3.0,Concierge,1,,4,0,0,1,0
2969,hernandez3@gmail.com,53.67,72.6,486.03,0.0,4.0,Casual Visitor,$400-800k,1,5/28/20 16:05,1.0,Email,1,121.51,3,1,0,0,0
2970,simmonsl@mail.com,0.0,0.0,24.0,0.0,2.0,Casual Visitor,$100-200k,1,5/28/20 16:58,1.0,Email,1,12.0,0,1,0,0,0
2971,mjac26@earthlink.net,0.0,0.0,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,5/28/20 18:33,3.0,Concierge,1,,4,0,0,1,0
2972,bramirez@gmx.com,0.0,0.0,182.22,0.0,3.0,Casual Visitor,$200-400k,1,5/28/20 21:09,1.0,Email,1,60.74,2,1,0,0,0
2973,edwardsb@cox.net,0.0,0.0,359.06,0.0,3.0,Casual Visitor,$200-400k,1,5/29/20 0:24,1.0,Email,1,119.69,2,1,0,0,0
2974,jreeves@cox.net,101.86,121.21,107.58,0.0,3.0,Casual Visitor,$400-800k,1,5/29/20 1:14,1.0,Email,1,35.86,3,1,0,0,0
2975,bush7@att.net,0.0,0.0,332.89,0.0,3.0,Casual Visitor,$200-400k,1,5/29/20 1:26,1.0,Email,1,110.96,2,1,0,0,0
2976,hood3@live.com,120.57,0.0,113.26,0.0,4.0,Casual Visitor,$400-800k,1,5/29/20 2:25,1.0,Email,1,28.32,3,1,0,0,0
2977,garcia2@att.net,0.0,0.0,0.0,475.77,0.0,High Roller,$400-800k,1,5/29/20 2:27,2.0,Concierge,1,,3,0,1,0,0
2978,jlin@charter.net,0.0,0.0,83.45,0.0,4.0,Casual Visitor,$400-800k,1,5/29/20 3:03,1.0,Email,1,20.86,3,1,0,0,0
2979,w.mosley@mail.com,0.0,0.0,554.08,0.0,3.0,Casual Visitor,$200-400k,1,5/29/20 4:49,1.0,Email,1,184.69,2,1,0,0,0
2980,vatk79@verizon.net,163.5,0.0,63.52,0.0,1.0,Wine Enthusiast,$200-400k,1,5/29/20 5:26,4.0,Email,1,63.52,2,0,0,0,1
2981,lmer84@aol.com,0.0,410.54,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,5/29/20 7:58,3.0,Concierge,1,,4,0,0,1,0
2982,cric21@bellsouth.net,0.0,0.0,317.4,0.0,4.0,Casual Visitor,$200-400k,1,5/29/20 8:18,1.0,Email,1,79.35,2,1,0,0,0
2983,ramseyg@juno.com,0.0,0.0,58.02,0.0,1.0,Wine Enthusiast,$200-400k,1,5/29/20 8:48,4.0,Email,1,58.02,2,0,0,0,1
2984,njoh81@gmail.com,0.0,0.0,199.66,0.0,1.0,Wine Enthusiast,$100-200k,1,5/29/20 11:35,4.0,Email,1,199.66,0,0,0,0,1
2985,m.moore@msn.com,0.0,0.0,53.07,0.0,1.0,Casual Visitor,$100-200k,1,5/29/20 11:45,1.0,Email,1,53.07,0,1,0,0,0
2986,rguz94@gmx.com,0.0,0.0,256.36,0.0,2.0,Casual Visitor,$100-200k,1,5/29/20 12:18,1.0,Email,1,128.18,0,1,0,0,0
2987,mkaiser@mac.com,0.0,0.0,0.0,547.01,0.0,High Roller,$400-800k,1,5/29/20 12:47,2.0,Concierge,1,,3,0,1,0,0
2988,sdavis@charter.net,0.0,0.0,274.33,0.0,2.0,Casual Visitor,$100-200k,1,5/29/20 13:25,1.0,Email,1,137.16,0,1,0,0,0
2989,hrus85@msn.com,73.29,45.87,634.75,0.0,4.0,Casual Visitor,$400-800k,1,5/29/20 13:48,1.0,Email,1,158.69,3,1,0,0,0
2990,riosa@googlemail.com,0.0,0.0,358.89,0.0,3.0,Casual Visitor,$200-400k,1,5/29/20 16:09,1.0,Email,1,119.63,2,1,0,0,0
2991,richh@yahoo.com,0.0,0.0,272.98,0.0,2.0,Casual Visitor,$100-200k,1,5/29/20 16:25,1.0,Email,1,136.49,0,1,0,0,0
2992,guerrero5@sbcglobal.net,0.0,84.72,159.71,0.0,3.0,Casual Visitor,$400-800k,1,5/29/20 17:56,1.0,Email,1,53.24,3,1,0,0,0
2993,danderson9@gmail.com,0.0,0.0,124.57,0.0,1.0,Casual Visitor,$100-200k,1,5/29/20 19:08,1.0,Email,1,124.57,0,1,0,0,0
2994,parsons7@comcast.net,0.0,0.0,284.31,0.0,2.0,Casual Visitor,$200-400k,1,5/29/20 19:37,1.0,Email,1,142.16,2,1,0,0,0
2995,cjones2@bellsouth.net,0.0,0.0,79.38,0.0,1.0,Casual Visitor,$100-200k,1,5/30/20 0:01,1.0,Email,1,79.38,0,1,0,0,0
2996,smur1@yahoo.com,402.16,0.0,122.95,0.0,1.0,Wine Enthusiast,$100-200k,1,5/30/20 4:56,4.0,Email,1,122.95,0,0,0,0,1
2997,cneal3@googlemail.com,0.0,272.23,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,5/30/20 7:31,3.0,Concierge,1,,4,0,0,1,0
2998,e.rodgers@me.com,0.0,387.85,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,5/30/20 9:07,3.0,Concierge,1,,4,0,0,1,0
2999,ajohnson@hotmail.com,0.0,0.0,89.11,0.0,1.0,Casual Visitor,$100-200k,1,5/30/20 12:13,1.0,Email,1,89.11,0,1,0,0,0
3000,aphillips@gmx.com,0.0,0.0,0.0,194.94,0.0,High Roller,$400-800k,1,5/30/20 13:31,2.0,Concierge,1,,3,0,1,0,0
3001,thomasm@live.com,256.4,0.0,162.07,0.0,1.0,Wine Enthusiast,$100-200k,1,5/30/20 14:22,4.0,Email,1,162.07,0,0,0,0,1
3002,r.neal@comcast.net,0.0,0.0,312.82,0.0,2.0,Casual Visitor,$200-400k,1,5/30/20 16:59,1.0,Email,1,156.41,2,1,0,0,0
3003,pereza@facebook.com,105.18,71.73,316.31,0.0,4.0,Casual Visitor,$400-800k,1,5/30/20 18:48,1.0,Email,1,79.08,3,1,0,0,0
3004,royp81@mac.com,0.0,0.0,313.75,0.0,2.0,Casual Visitor,$200-400k,1,5/30/20 19:10,1.0,Email,1,156.88,2,1,0,0,0
3005,mcampos6@att.net,0.0,0.0,310.68,0.0,1.0,Wine Enthusiast,$100-200k,1,5/30/20 21:39,4.0,Email,1,310.68,0,0,0,0,1
3006,ausr87@cox.net,0.0,0.0,111.41,0.0,2.0,Casual Visitor,$100-200k,1,5/30/20 23:24,1.0,Email,1,55.7,0,1,0,0,0
3007,gdickerson@mail.com,0.0,0.0,363.41,0.0,2.0,Casual Visitor,$200-400k,1,5/31/20 0:06,1.0,Email,1,181.7,2,1,0,0,0
3008,marshallk@sbcglobal.net,0.0,0.0,161.03,0.0,3.0,Casual Visitor,$200-400k,1,5/31/20 0:48,1.0,Email,1,53.68,2,1,0,0,0
3009,judh77@comcast.net,0.0,0.0,250.19,0.0,2.0,Casual Visitor,$200-400k,1,5/31/20 1:14,1.0,Email,1,125.1,2,1,0,0,0
3010,amac35@aol.com,0.0,0.0,551.97,0.0,3.0,Casual Visitor,$400-800k,1,5/31/20 1:35,1.0,Email,1,183.99,3,1,0,0,0
3011,elsp53@hotmail.com,0.0,0.0,108.42,0.0,3.0,Casual Visitor,$200-400k,1,5/31/20 2:19,1.0,Email,1,36.14,2,1,0,0,0
3012,louc10@cox.net,0.0,0.0,254.12,0.0,2.0,Casual Visitor,$200-400k,1,5/31/20 4:02,1.0,Email,1,127.06,2,1,0,0,0
3013,elif3@juno.com,0.0,0.0,225.92,0.0,4.0,Casual Visitor,$200-400k,1,5/31/20 4:19,1.0,Email,1,56.48,2,1,0,0,0
3014,lopez4@me.com,0.0,0.0,147.37,0.0,1.0,Casual Visitor,Below $100k,1,5/31/20 4:43,1.0,Email,1,147.37,6,1,0,0,0
3015,dmacdonald@cox.net,67.31,0.0,188.65,0.0,4.0,Casual Visitor,$400-800k,1,5/31/20 5:06,1.0,Email,1,47.16,3,1,0,0,0
3016,lliu58@live.com,0.0,384.44,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,5/31/20 6:44,3.0,Concierge,1,,4,0,0,1,0
3017,d.martin@gmail.com,474.49,0.0,0.0,0.0,0.0,Wine Enthusiast,$100-200k,1,5/31/20 7:09,4.0,Email,1,,0,0,0,0,1
3018,t.perry@gmx.com,0.0,0.0,302.53,0.0,3.0,Casual Visitor,$200-400k,1,5/31/20 11:15,1.0,Email,1,100.84,2,1,0,0,0
3019,fox5@bellsouth.net,0.0,0.0,83.06,0.0,1.0,Casual Visitor,Below $100k,1,5/31/20 13:57,1.0,Email,1,83.06,6,1,0,0,0
3020,sdel90@google.com,0.0,0.0,190.08,0.0,2.0,Casual Visitor,$100-200k,1,5/31/20 14:23,1.0,Email,1,95.04,0,1,0,0,0
3021,smith9@bellsouth.net,0.0,0.0,316.11,0.0,2.0,Casual Visitor,$200-400k,1,5/31/20 14:59,1.0,Email,1,158.06,2,1,0,0,0
3022,ball5@facebook.com,0.0,0.0,113.13,0.0,2.0,Casual Visitor,$100-200k,1,5/31/20 15:38,1.0,Email,1,56.56,0,1,0,0,0
3023,staylor@facebook.com,0.0,198.35,596.73,533.4,1.0,High Roller,$400-800k,1,5/31/20 17:09,2.0,Concierge,1,596.73,3,0,1,0,0
3024,lburnett@gmail.com,0.0,0.0,0.0,163.74,0.0,High Roller,$400-800k,1,5/31/20 20:25,2.0,Concierge,1,,3,0,1,0,0
3025,cschneider6@me.com,565.32,1055.12,232.45,214.46,3.0,Luxury Estate,Above $1800k,1,5/31/20 20:34,3.0,Concierge,1,77.48,5,0,0,1,0
3026,brewerm@aol.com,0.0,0.0,340.25,0.0,2.0,Casual Visitor,$200-400k,1,6/1/20 0:28,1.0,Email,1,170.12,2,1,0,0,0
3027,ppat1@verizon.net,0.0,0.0,451.54,0.0,3.0,Casual Visitor,$200-400k,1,6/1/20 2:41,1.0,Email,1,150.51,2,1,0,0,0
3028,saunders5@aol.com,0.0,0.0,96.91,0.0,2.0,Casual Visitor,$200-400k,1,6/1/20 3:53,1.0,Email,1,48.46,2,1,0,0,0
3029,psoto9@mail.com,0.0,0.0,264.61,0.0,2.0,Casual Visitor,$200-400k,1,6/1/20 4:56,1.0,Email,1,132.3,2,1,0,0,0
3030,jperez7@bellsouth.net,0.0,0.0,60.26,0.0,2.0,Casual Visitor,$200-400k,1,6/1/20 5:19,1.0,Email,1,30.13,2,1,0,0,0
3031,w.calderon@charter.net,0.0,238.96,0.0,0.0,0.0,Luxury Estate,$400-800k,1,6/1/20 6:32,3.0,Concierge,1,,3,0,0,1,0
3032,mkey@bellsouth.net,0.0,45.49,0.0,0.0,0.0,Luxury Estate,$400-800k,1,6/1/20 7:30,3.0,Concierge,1,,3,0,0,1,0
3033,jpollard8@hotmail.com,0.0,0.0,194.04,0.0,2.0,Casual Visitor,$200-400k,1,6/1/20 8:45,1.0,Email,1,97.02,2,1,0,0,0
3034,rons71@gmail.com,0.0,18.24,399.84,0.0,4.0,Casual Visitor,$400-800k,1,6/1/20 8:53,1.0,Email,1,99.96,3,1,0,0,0
3035,ronb67@facebook.com,0.0,0.0,243.18,0.0,2.0,Casual Visitor,$100-200k,1,6/1/20 11:12,1.0,Email,1,121.59,0,1,0,0,0
3036,rjones@bellsouth.net,0.0,0.0,47.92,0.0,3.0,Casual Visitor,$200-400k,1,6/1/20 12:03,1.0,Email,1,15.97,2,1,0,0,0
3037,rferguson1@gmx.com,0.0,0.0,475.83,0.0,3.0,Casual Visitor,$200-400k,1,6/1/20 12:53,1.0,Email,1,158.61,2,1,0,0,0
3038,sanchezw@hotmail.com,36.91,27.88,446.21,0.0,4.0,Casual Visitor,$400-800k,1,6/1/20 13:07,1.0,Email,1,111.55,3,1,0,0,0
3039,esan24@live.com,0.0,0.0,177.87,0.0,2.0,Casual Visitor,$200-400k,1,6/1/20 16:46,1.0,Email,1,88.94,2,1,0,0,0
3040,marl50@facebook.com,0.0,65.53,417.83,0.0,3.0,Casual Visitor,$400-800k,1,6/1/20 17:49,1.0,Email,1,139.28,3,1,0,0,0
3041,cwalter7@facebook.com,0.0,0.0,216.35,0.0,1.0,Wine Enthusiast,$100-200k,1,6/1/20 18:42,4.0,Email,1,216.35,0,0,0,0,1
3042,mtur50@live.com,1613.93,105.17,1486.78,206.77,6.0,Wine Enthusiast,$1200-1800k,1,6/1/20 23:18,4.0,Email,1,247.8,1,0,0,0,1
3043,hartt@gmx.com,0.0,0.0,192.33,0.0,1.0,Casual Visitor,Below $100k,1,6/1/20 23:19,1.0,Email,1,192.33,6,1,0,0,0
3044,mfer89@sbcglobal.net,0.0,0.0,175.21,0.0,1.0,Casual Visitor,$100-200k,1,6/2/20 0:08,1.0,Email,1,175.21,0,1,0,0,0
3045,kline8@msn.com,0.0,0.0,151.7,0.0,2.0,Casual Visitor,$100-200k,1,6/2/20 0:31,1.0,Email,1,75.85,0,1,0,0,0
3046,lsmith@me.com,0.0,0.0,116.63,0.0,2.0,Casual Visitor,$200-400k,1,6/2/20 2:29,1.0,Email,1,58.32,2,1,0,0,0
3047,ymartin9@verizon.net,0.0,0.0,55.52,0.0,3.0,Casual Visitor,$200-400k,1,6/2/20 5:09,1.0,Email,1,18.51,2,1,0,0,0
3048,moorev@earthlink.net,0.0,87.42,591.07,0.0,4.0,Casual Visitor,$400-800k,1,6/2/20 5:32,1.0,Email,1,147.77,3,1,0,0,0
3049,andersonj@hotmail.com,0.0,261.85,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,6/2/20 6:29,3.0,Concierge,1,,4,0,0,1,0
3050,dburton5@cox.net,0.0,314.99,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,6/2/20 10:09,3.0,Concierge,1,,4,0,0,1,0
3051,mcampbell5@yahoo.com,0.0,0.0,257.0,0.0,3.0,Casual Visitor,$200-400k,1,6/2/20 10:15,1.0,Email,1,85.67,2,1,0,0,0
3052,virr42@juno.com,0.0,146.74,0.0,0.0,0.0,Luxury Estate,$400-800k,1,6/2/20 10:30,3.0,Concierge,1,,3,0,0,1,0
3053,tjohnson@yahoo.com,0.0,0.0,66.22,0.0,1.0,Casual Visitor,$100-200k,1,6/2/20 11:29,1.0,Email,1,66.22,0,1,0,0,0
3054,mwagner@bellsouth.net,0.0,0.0,247.06,0.0,3.0,Casual Visitor,$200-400k,1,6/2/20 12:00,1.0,Email,1,82.35,2,1,0,0,0
3055,velasquezj@googlemail.com,0.0,0.0,136.51,0.0,3.0,Casual Visitor,$200-400k,1,6/2/20 17:33,1.0,Email,1,45.5,2,1,0,0,0
3056,jford9@charter.net,0.0,0.0,92.48,0.0,2.0,Casual Visitor,$100-200k,1,6/2/20 18:24,1.0,Email,1,46.24,0,1,0,0,0
3057,pste73@google.com,0.0,78.69,87.5,0.0,4.0,Casual Visitor,$400-800k,1,6/2/20 19:13,1.0,Email,1,21.88,3,1,0,0,0
3058,m.zhang@comcast.net,0.0,0.0,24.0,0.0,2.0,Casual Visitor,$200-400k,1,6/2/20 19:24,1.0,Email,1,12.0,2,1,0,0,0
3059,mlon43@hotmail.com,0.0,258.97,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,6/2/20 19:56,3.0,Concierge,1,,4,0,0,1,0
3060,awalker6@aol.com,0.0,0.0,162.42,0.0,2.0,Casual Visitor,$200-400k,1,6/2/20 21:44,1.0,Email,1,81.21,2,1,0,0,0
3061,l.sims@mail.com,0.0,0.0,0.0,238.12,0.0,High Roller,$400-800k,1,6/2/20 22:07,2.0,Concierge,1,,3,0,1,0,0
3062,cunninghamp@me.com,0.0,0.0,545.1,0.0,4.0,Casual Visitor,$400-800k,1,6/2/20 22:08,1.0,Email,1,136.28,3,1,0,0,0
3063,stevens6@bellsouth.net,0.0,0.0,221.19,0.0,1.0,Wine Enthusiast,$100-200k,1,6/2/20 22:17,4.0,Email,1,221.19,0,0,0,0,1
3064,stewart8@mail.com,0.0,222.29,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,6/3/20 7:24,3.0,Concierge,1,,4,0,0,1,0
3065,gmoore@facebook.com,0.0,396.84,0.0,0.0,0.0,Luxury Estate,$400-800k,1,6/3/20 7:45,3.0,Concierge,1,,3,0,0,1,0
3066,jbut64@facebook.com,0.0,169.13,0.0,0.0,0.0,Luxury Estate,$1200-1800k,1,6/3/20 12:40,3.0,Concierge,1,,1,0,0,1,0
3067,sbra8@charter.net,0.0,0.0,255.1,0.0,2.0,Casual Visitor,$200-400k,1,6/3/20 12:46,1.0,Email,1,127.55,2,1,0,0,0
3068,miranda2@gmail.com,0.0,0.0,176.49,0.0,1.0,Casual Visitor,$100-200k,1,6/3/20 13:24,1.0,Email,1,176.49,0,1,0,0,0
3069,bfisher@bellsouth.net,0.0,0.0,142.7,0.0,1.0,Wine Enthusiast,$100-200k,1,6/3/20 13:33,4.0,Email,1,142.7,0,0,0,0,1
3070,robinsong@live.com,0.0,0.0,542.97,0.0,3.0,Casual Visitor,$200-400k,1,6/3/20 16:44,1.0,Email,1,180.99,2,1,0,0,0
3071,m.melendez@gmail.com,0.0,0.0,136.8,0.0,1.0,Casual Visitor,$100-200k,1,6/3/20 16:49,1.0,Email,1,136.8,0,1,0,0,0
3072,houston3@mac.com,0.0,0.0,186.48,0.0,1.0,Casual Visitor,Below $100k,1,6/3/20 16:58,1.0,Email,1,186.48,6,1,0,0,0
3073,h.miller@att.net,0.0,0.0,34.26,0.0,2.0,Casual Visitor,$200-400k,1,6/3/20 17:01,1.0,Email,1,17.13,2,1,0,0,0
3074,albw9@aol.com,59.13,0.0,0.0,0.0,0.0,Wine Enthusiast,$100-200k,1,6/3/20 17:12,4.0,Email,1,,0,0,0,0,1
3075,c.nicholson@yahoo.com,0.0,0.0,338.27,0.0,4.0,Casual Visitor,$200-400k,1,6/3/20 19:36,1.0,Email,1,84.57,2,1,0,0,0
3076,bjohnson9@sbcglobal.net,0.0,0.0,109.27,0.0,1.0,Casual Visitor,Below $100k,1,6/3/20 19:41,1.0,Email,1,109.27,6,1,0,0,0
3077,l.keller@yahoo.com,0.0,24.81,287.13,0.0,2.0,Casual Visitor,$200-400k,1,6/3/20 20:53,1.0,Email,1,143.56,2,1,0,0,0
3078,prestonm@verizon.net,0.0,0.0,128.66,0.0,1.0,Casual Visitor,Below $100k,1,6/3/20 21:11,1.0,Email,1,128.66,6,1,0,0,0
